title,url,synopsis,genre,country,year
센과 치히로의 행방불명,https://pedia.watcha.com/ko-KR/contents/my5YGwO,평범한 열 살 짜리 소녀 치히로 식구는 이사 가던 중 길을 잘못 들어 낡은 터널을 지나가게 된다. 터널 저편엔 폐허가 된 놀이공원이 있었고 그곳엔 이상한 기운이 흘렀다. 인기척 하나 없는 이 마을의 낯선 분위기에 불길한 기운을 느낀 치히로는 부모님에게 돌아가자고 조르지만 부모님은 호기심에 들떠 마을 곳곳을 돌아다니기 시작한다. 어느 음식점에 도착한 치히로의 부모님은 그 곳에 차려진 음식들을 보고 즐거워하며 허겁지겁 먹어대다가 돼지로 변해버린다. 겁에 질려 당황하는 치히로에게 낯선 소년 하쿠가 나타나 빨리 이곳을 나가라고 소리치는데...,애니메이션/판타지/가족,일본,2001
디지몬 어드벤처 1기: 운명적 만남,https://pedia.watcha.com/ko-KR/contents/mOgBKLA,컴퓨터 모니터를 통해 세상 밖으로 나온 의문의 알. 타이치와 히카리 남매 앞에 디지몬과의 신비롭고 운명적인 만남이 펼쳐진다.,애니메이션/가족/액션/모험/판타지/SF/스릴러,일본,1999
12인의 노한 사람들,https://pedia.watcha.com/ko-KR/contents/m5r0pVO,아버지를 죽인 혐의로 기소된 라틴계 소년에 대한 유죄 평결 여부를 놓고 논쟁하는 12명의 배심원들의 팽팽한 의견 대립과 무죄를 추론해 가는 과정을 논리정연하게 그린 법정 영화. 시드니 루멧 감독의 57년작을 TV 영화로 리메이크한 작품.,드라마/범죄,미국,1997
인터스텔라,https://pedia.watcha.com/ko-KR/contents/mO2p7x5,"세계 각국의 정부와 경제가 완전히 붕괴된 미래가 다가온다. 지난 20세기에 범한 잘못이 전 세계적인 식량 부족을 불러왔고, NASA도 해체되었다. 이때 시공간에 불가사의한 틈이 열리고, 남은 자들에게는 이 곳을 탐험해 인류를 구해야 하는 임무가 지워진다. 사랑하는 가족들을 뒤로 한 채 인류라는 더 큰 가족을 위해, 그들은 이제 희망을 찾아 우주로 간다. 그리고 우린 답을 찾을 것이다. 늘 그랬듯이...",모험/드라마/SF,"미국, 영국, 캐나다",2014
죽은 시인의 사회,https://pedia.watcha.com/ko-KR/contents/mjO0ovW,"“오 캡틴, 나의 캡틴” 미국 입시 명문고 웰튼 아카데미, 공부가 인생의 전부인 학생들이 아이비리그로 가기 위해 고군분투하는 곳. 새로 부임한 영어 교사 ‘키팅’은 자신을 선생님이 아닌 “오, 캡틴, 나의 캡틴”이라 불러도 좋다고 말하며 독특한 수업 방식으로 학생들에게 충격을 안겨 준다. 점차 그를 따르게 된 학생들은 공부보다 중요한 인생의 의미를 하나씩 알아가고 새로운 도전을 시작한다. 하지만 이를 위기로 여긴 다른 어른들은 이들의 용기 있는 도전을 시간 낭비와 반항으로 단정 지으며 그 책임을 ‘키팅’ 선생님에게 전가하는데...",드라마,미국,1989
공각기동대 S.A.C - Individual Eleven,https://pedia.watcha.com/ko-KR/contents/mOgBMAN,카미야마켄지 감독을 선두로 1st 시리즈 스텝이 또 다시 뭉쳐 공안9과의 새로운 전투가 시작되었다.,애니메이션,일본,2005
욤욤 공주와 도둑,https://pedia.watcha.com/ko-KR/contents/mOVGPYd,아주 오랜 옛날 온 세상이 혼돈속에 어지러울 때 단 하나 '황금의 도시'만은 예외적으로 평화롭게 샤고 있었다. 그것은 세개의 황금공이 황금 도시를 지켜주기 때문이었다. 그러나 그 황금공을 노리는 도둑이 있었는데 그가 이 황금공을 훔치기 위해성안으로 잠입해 들어왔다. 그와 때를 같이 하여 온 세상을 점령한 막강한 군대를 거느린 애꾸눈 대왕이 단 하나 남아있는 황금도시를 공략하기 시작하는데.,애니메이션,"캐나다, 미국",1995
원더,https://pedia.watcha.com/ko-KR/contents/mO0gNVR,"누구보다 위트 있고 호기심 많은 매력 부자 '어기'(제이콥 트렘블레이). 하지만 남들과 다른 외모로 태어난 '어기'는 모두가 좋아하는 크리스마스 대신 얼굴을 감출 수 있는 할로윈을 더 좋아한다. 10살이 된 아들에게 더 큰 세상을 보여주고 싶었던 엄마 '이사벨'(줄리아 로버츠)과 아빠 '네이트'(오웬 윌슨)는 '어기'를 학교에 보낼 준비를 하고, 동생에게 모든 것을 양보해왔지만 누구보다 그를 사랑하는 '비아'도 '어기'의 첫걸음을 응원해준다. 그렇게 가족이 세상의 전부였던 '어기'는 처음으로 헬멧을 벗고 낯선 세상에 용감하게 첫발을 내딛지만 첫날부터 '남다른 외모'로 화제의 주인공이 되고, 사람들의 시선에 큰 상처를 받는다. 그러나 '어기'는 27번의 성형(?)수술을 견뎌낸 긍정적인 성격으로 다시 한번 용기를 내고, 주변 사람들도 하나둘 변하기 시작하는데...",가족/드라마,미국,2017
하이큐!! 끝과 시작,https://pedia.watcha.com/ko-KR/contents/mOo0AbL,"“코트 최후의 승자는 바로 우리야!” ‘한 때’ 고교 배구의 명문이었던 카라스노 고교에 입학하게 된 의욕 충만한 스파이커 ‘히나타’. 우연히 중학 시절 시합에서 만났던 천재 세터 ‘카게야마’를 같은 학교 배구부에서 만나고, 라이벌 구도를 형성하지만 점차 호흡을 맞추게 된다. 카라스노 고교 배구부는 예전의 명성을 찾기 위해 점차 팀을 꾸리게 되고 영원한 라이벌 네코마 고교와의 본격적인 첫 공식 연습 경기를 가지게 되는데… 최강이 되기 위한 불꽃 같은 승부가 시작된다.",애니메이션/스포츠,일본,2015
토리코X원피스 : 해선열매 헌팅작전,https://pedia.watcha.com/ko-KR/contents/m5nX7XV,사흘이나 기다리던 금상아리를 낚아 올린 토리코와 마츠. 그런데 금상아리의 뱃속에서 루피가 나타난다. 실은 쵸파가 심해열에 걸려 앓아누웠는데 병이 나으려면 전설의 해선열매가 필요한 까닭에 다짜고짜 바다에 뛰어들었다가 금상아리한테 잡아먹혔던 것. 토리코와 마츠는 밀짚모자 해적단을 도와 해선열매를 찾기로 한다. 그리고 해선열매가 있다고 알려진 중화탑 섬으로 가는데…,애니메이션/모험/코미디,일본,2012
아이언맨,https://pedia.watcha.com/ko-KR/contents/m5XMeBW,"천재적인 두뇌와 재능으로 세계 최강의 무기업체를 이끄는 CEO이자, 타고난 매력으로 셀러브리티 못지않은 화려한 삶을 살아가던 억만장자 토니 스타크. 아프가니스탄에서 자신이 개발한 신무기 발표를 성공리에 마치고 돌아가던 그는 게릴라군의 갑작스런 공격에 의해 가슴에 치명적인 부상을 입고 납치된다. 가까스로 목숨을 건진 그에게 게릴라군은 자신들을 위한 강력한 무기를 개발하라며 그를 위협한다. 그러나 그는 그 무기 대신 탈출을 위한 철갑 수트를 몰래 만들고, 마침내 첫 수트인 ‘Mark1’를 입고 탈출에 성공하는데...",SF/액션/모험,미국,2008
기동전사 건담 디 오리진 Ⅵ - 탄생 붉은 혜성,https://pedia.watcha.com/ko-KR/contents/mdMgRMk,"우주세기 0079년 1월 23일, 루움에서 지온 공국군과 지구 연방군의 전투가 시작된다. 지온군 에이스 파일럿 샤아 아즈나블은 월등한 전투력의 붉은색 모빌 슈트 ‘자크’로 엄청난 전과를 올리며 모두에게 ‘붉은 혜성’이라 불리게 된다. 한편, 지구 연방군은 “V작전”을 계획하고, 사이드 7에서는 아무로 레이가 신병기 “건담”의 비밀에 다가가지만...",애니메이션/액션/드라마/SF/전쟁,일본,2018
굿 윌 헌팅,https://pedia.watcha.com/ko-KR/contents/mnWJyx5,"“윌, 네 잘못이 아니야.” 수학, 법학, 역사학 등 모든 분야에 재능이 있는 ‘윌’(맷 데이먼)은 천재적인 두뇌를 가지고 있지만 어린 시절 받은 상처로 인해 세상에 마음을 열지 못하는 불우한 반항아이다. 절친인 ‘처키’(벤 애플렉)와 어울리던 ‘윌’의 재능을 알아본 MIT 수학과 ‘램보’ 교수는 대학 동기인 심리학 교수 ‘숀’(로빈 윌리엄스)에게 그를 부탁하게 되고 거칠기만 하던 ‘윌’은 ‘숀’과 함께 시간을 보낼수록 상처를 위로 받으며 조금씩 변화하기 시작하는데…",드라마/로맨스,미국,1997
타이타닉,https://pedia.watcha.com/ko-KR/contents/m5r0koO,크고 호화로운 유람선 타이타닉호가 영국을 떠나 뉴욕을 향한다. 처녀 항해를 떠나는 타이타닉호에는 세계 신문에 오르내리는 유명 인사들을 비롯해 아메리칸 드림을 안고 떠나는 서민들까지 2천 여명의 사람들이 타고 있다. 이 배의 소유주는 예정보다 뉴욕에 하루 먼저 도착함으로서 다시 한 번 세계의 주목을 받고 싶은 욕심에 기관사에게 전속력으로 항해할 것을 명령한다. 밤이 되어 주위 배로부터 빙산에 대한 경고를 듣지만 속도를 줄일 생각을 않는다. 모두가 잠든 깊은 밤 갑자기 전방에 거대한 빙산이 그 모습을 드러내기 시작하는데...,로맨스/드라마/액션,"캐나다, 미국",1996
어벤져스,https://pedia.watcha.com/ko-KR/contents/mOVgp1d,"에너지원 ‘큐브’를 이용한 적의 등장으로 인류가 위험에 처하자 국제평화유지기구인 쉴드(SHIELD)의 국장 닉 퓨리(사무엘 L.잭슨)는 '어벤져스' 작전을 위해 전 세계에 흩어져 있던 슈퍼 히어로들을 찾아나선다. 아이언맨(로버트 다우니 주니어)부터 토르(크리스 헴스워스), 헐크(마크 러팔로), 캡틴 아메리카(크리스 에반스)는 물론, 쉴드의 요원인 블랙 위도우(스칼렛 요한슨), 호크 아이(제레미 레너)까지 최고의 슈퍼 히어로들이 어벤져스의 멤버로 모이게 되지만, 각기 개성이 강한 이들의 만남은 예상치 못한 방향으로 흘러가는데…",모험/판타지/액션/SF,미국,2012
하라키리,https://pedia.watcha.com/ko-KR/contents/md7nK2O,한 남자가 히코네 번의 저택에 빈곤을 이유로 할복하고자 하니 현관을 빌려달라고 요청한다. 사실 그는 영주의 비정한 처사로 가족을 잃고 그 복수를 위해 찾아온 것이다.,시대극/액션/드라마/미스터리,일본,1962
어벤져스: 엔드게임,https://pedia.watcha.com/ko-KR/contents/mdBzNnP,"인피니티 워 이후 절반만 살아남은 지구, 마지막 희망이 된 어벤져스, 먼저 떠난 그들을 위해 모든 것을 걸었다. 위대한 어벤져스, 운명을 바꿀 최후의 전쟁이 펼쳐진다.",액션/모험/SF,미국,2019
하울의 움직이는 성,https://pedia.watcha.com/ko-KR/contents/mJOV1RW,"19세기 말 마법과 과학이 공존하고 있는 세계 앵거리. 소피는 돌아가신 아버지의 모자상점에서 쉴틈없이 일하는 18살 소녀이다. 어느 날 오랫만에 마을로 나간 소피는 우연히 하울을 만나게 된다. 하울은 왕실 마법사로서 핸섬하지만 조금 겁이 많은 청년이다. 황무지 마녀는 두 사람의 사이를 오해, 주문을 걸어 소피를 90살의 늙은 할머니로 만들어 버린다. 가족을 걱정한 소피는 집을 나오게 되고 황무지를 헤매다가 하울이 사는 성에서 가정부로 낯선 생활을 시작한다. 4개의 다리로 걷는 기괴한 움직이는 성 안에서 하울과 소피의 기묘한 사랑과 모험이 시작되는데...",애니메이션/모험/가족/판타지/로맨스,일본,2004
기동전사 건담 디 오리진 Ⅴ- 격돌 루움 전투,https://pedia.watcha.com/ko-KR/contents/mdBz7Mq,"우주세기 0079년, 전 지구의 인구 반이 사망한 브리티시 작전 이후 지구 연방군도 강력한 전투력과 수적인 우위를 바탕으로 열세를 뒤집어 보고자 한다. 한편, 복수심에 불타는 샤아는 지구 연방군과의 전투에서 눈부신 활약을 펼치며 지온 공국군의 승리에 기여하는데...",애니메이션/액션/드라마/SF/전쟁,일본,2017
1917,https://pedia.watcha.com/ko-KR/contents/m5xw62g,"두 명의 병사, 하나의 미션 그들이 싸워야 할 것은 적이 아니라 시간이었다! 제1차 세계대전이 한창인 1917년. 독일군에 의해 모든 통신망이 파괴된 상황 속에서 영국군 병사 ‘스코필드‘(조지 맥케이)와 ‘블레이크‘(딘-찰스 채프먼)에게 하나의 미션이 주어졌다. 함정에 빠진 영국군 부대의 수장 ‘매켄지’ 중령(베네딕트 컴버배치)에게 ‘에린무어’ 장군(콜린 퍼스)의 공격 중지 명령을 전하는 것. 둘은 1600명의 아군과 ‘블레이크’의 형(리차드 매든)을 구하기 위해 전쟁터 한복판을 가로지르며 사투를 이어가는데...",액션/드라마/전쟁,"영국, 미국, 인도, 스페인",2019
달,https://pedia.watcha.com/ko-KR/contents/mO1D8PW,달을 가꾸는 세 가족의 이야기를 아름답게 그려낸 픽사의 단편 애니메이션.,애니메이션,미국,2011
기동전사 건담 디 오리진 III - 새벽의 봉기,https://pedia.watcha.com/ko-KR/contents/m5ZXlqV,"우주세기0074년, 에드와우 마스는 샤아 아즈나블로 이름을 바꾸고 지온 자치 공화국 국방군 사관학교에 입학하게 되고 그곳에서 자비 가문의 후계자인 가르마 자비와 만나게 된다. 샤아를 라이벌이라 생각하고 멀리하던 가르마이지만 점차 두 사람은 가까워지게 된다. 그리고 우주세기 0077년, 학생들은 독립을 손에 넣기 위해 지구연방군 치안부대에 대적하여 싸울 것을 결의한다. 드디어 샤아의 복수극의 서막이 오르는 순간이 찾아온다.",애니메이션/액션/드라마/SF/전쟁,일본,2016
주토피아,https://pedia.watcha.com/ko-KR/contents/mOgBxPa,교양 있고 세련된 라이프 스타일을 주도하는 도시 주토피아. 이 곳을 단숨에 혼란에 빠트린 연쇄 실종사건이 발생한다! 주토피아 최초의 토끼 경찰관 주디 홉스는 48시간 안에 사건 해결을 지시 받자 뻔뻔한 사기꾼 여우 닉 와일드에게 협동 수사를 제안하는데…,모험/애니메이션/액션/코미디/가족/키즈,미국,2016
